-1 250:1 1929:1 3963:1 5075:1
-1 673:1 2728:1 3963:1 5524:1
-1 678:1 1475:1 3963:1 5004:1
-1 70:1 1427:1 3957:1 5435:1
+1 96:1 2221:1 3956:1 4486:1
+1 463:1 2619:1 3955:1 6639:1
-1 536:1 3206:1 3955:1 4550:1
+1 772:1 1523:1 3955:1 6438:1
-1 110:1 2587:1 3965:1 4631:1
-1 80:1 2158:1 3957:1 5831:1
-1 1125:1 3641:1 3963:1 4234:1
+1 96:1 1475:1 3955:1 4874:1
-1 1006:1 2438:1 3963:1 6568:1
-1 1190:1 2331:1 3963:1 5226:1
+1 782:1 1634:1 3957:1 6239:1
+1 717:1 2248:1 3955:1 5268:1
-1 584:1 1417:1 3963:1 4805:1
-1 96:1 3583:1 3955:1 6438:1
+1 427:1 3751:1 3983:1 5054:1
-1 959:1 2700:1 3963:1 6527:1
-1 561:1 3358:1 3957:1 4162:1
-1 702:1 1939:1 3963:1 4757:1
+1 521:1 2956:1 3963:1 5363:1
+1 1127:1 1622:1 3959:1 4622:1
-1 1055:1 3817:1 3963:1 4801:1
-1 392:1 2091:1 3963:1 6235:1
-1 702:1 2977:1 3963:1 4653:1
-1 586:1 3859:1 3955:1 6009:1
+1 1252:1 3047:1 3942:1 5831:1
-1 96:1 2977:1 3963:1 5736:1
-1 561:1 1475:1 3963:1 5390:1
+1 897:1 3720:1 3965:1 4340:1
-1 491:1 2931:1 3956:1 4985:1
-1 47:1 2626:1 3963:1 6171:1
-1 367:1 1721:1 3955:1 5854:1
+1 1164:1 3924:1 3965:1 6276:1
-1 886:1 2135:1 3963:1 4926:1
-1 96:1 1641:1 3956:1 4841:1
-1 515:1 2728:1 3963:1 4656:1
-1 862:1 2493:1 3965:1 5806:1
-1 1174:1 1880:1 3931:1 5884:1
-1 96:1 3924:1 3957:1 5136:1
+1 477:1 3138:1 3957:1 5863:1
-1 96:1 3768:1 3965:1 5435:1
+1 833:1 2461:1 3983:1 5945:1
-1 99:1 2977:1 3963:1 4627:1
-1 475:1 1500:1 3975:1 6287:1
+1 322:1 3011:1 3956:1 4478:1
+1 1056:1 2326:1 3953:1 4644:1
-1 773:1 3250:1 3957:1 6538:1
-1 96:1 2753:1 3963:1 5837:1
-1 96:1 2304:1 3955:1 6261:1
-1 909:1 3679:1 3965:1 5853:1
-1 1098:1 3631:1 3983:1 5056:1
+1 1294:1 1756:1 3959:1 5613:1
-1 25:1 2543:1 3965:1 5517:1
-1 643:1 3583:1 3965:1 4921:1
-1 29:1 3825:1 3963:1 4272:1
-1 206:1 3187:1 3963:1 4390:1
-1 96:1 3307:1 3963:1 4485:1
-1 1086:1 3806:1 3938:1 6287:1
+1 58:1 2702:1 3985:1 5893:1
+1 657:1 2239:1 3957:1 6528:1
+1 1369:1 1609:1 3955:1 6625:1
-1 274:1 3127:1 3963:1 4581:1
+1 939:1 2931:1 3957:1 4658:1
+1 895:1 3592:1 3942:1 4913:1
+1 1012:1 2931:1 3941:1 5259:1
-1 448:1 1549:1 3963:1 4123:1
-1 754:1 3642:1 3956:1 4688:1
-1 1005:1 2727:1 3955:1 5915:1
+1 1271:1 3720:1 3983:1 4042:1
-1 848:1 2158:1 3957:1 5202:1
+1 548:1 3748:1 3957:1 6298:1
-1 1086:1 2752:1 3963:1 6129:1
-1 313:1 3275:1 3955:1 6553:1
+1 959:1 1949:1 3950:1 4103:1
+1 640:1 2708:1 3983:1 6588:1
-1 620:1 1591:1 3948:1 4300:1
-1 96:1 1475:1 3963:1 6511:1
-1 585:1 2591:1 3963:1 5378:1
-1 600:1 2347:1 3955:1 5090:1
-1 537:1 1471:1 3957:1 4140:1
-1 657:1 2958:1 3983:1 6488:1
+1 886:1 2566:1 3973:1 5565:1
-1 754:1 3642:1 3963:1 4688:1
+1 361:1 1488:1 3957:1 5435:1
-1 1363:1 2035:1 3963:1 4578:1
+1 7:1 2931:1 3956:1 5435:1
-1 96:1 1622:1 3963:1 4794:1
-1 711:1 3884:1 3957:1 4322:1
-1 96:1 2883:1 3955:1 4139:1
-1 96:1 2410:1 3963:1 4103:1
+1 991:1 2160:1 3956:1 5435:1
+1 146:1 2271:1 3955:1 5071:1
+1 833:1 3358:1 3969:1 6639:1
-1 508:1 3137:1 3983:1 4979:1
-1 490:1 2977:1 3963:1 5904:1
-1 29:1 2648:1 3963:1 6396:1
+1 773:1 3084:1 3983:1 6463:1
-1 29:1 2977:1 3963:1 5620:1
-1 768:1 1812:1 3955:1 4765:1
+1 818:1 3631:1 3955:1 5694:1
+1 1173:1 2839:1 3940:1 6629:1
-1 201:1 1427:1 3957:1 5749:1
-1 1162:1 1427:1 3965:1 5351:1
+1 1005:1 2727:1 3965:1 6051:1
-1 1209:1 3011:1 3942:1 5123:1
+1 959:1 2458:1 3955:1 4322:1
-1 487:1 3414:1 3963:1 4391:1
-1 661:1 3047:1 3957:1 6629:1
+1 1301:1 1641:1 3955:1 4175:1
-1 96:1 3793:1 3963:1 5535:1
-1 1313:1 3778:1 3957:1 4937:1
-1 260:1 2172:1 3963:1 6108:1
+1 256:1 3822:1 3983:1 4946:1
+1 96:1 3670:1 3945:1 4190:1
+1 531:1 1929:1 3985:1 4133:1
+1 400:1 2337:1 3942:1 6574:1
-1 1170:1 2699:1 3957:1 6216:1
-1 1369:1 1925:1 3955:1 4872:1
-1 939:1 3711:1 3963:1 4775:1
+1 671:1 3807:1 3983:1 6020:1
-1 1270:1 2648:1 3963:1 4174:1
+1 1173:1 3879:1 3969:1 6622:1
-1 833:1 3783:1 3956:1 5968:1
+1 153:1 2614:1 3955:1 6438:1
-1 250:1 3711:1 3963:1 5289:1
-1 881:1 1925:1 3983:1 5935:1
-1 517:1 1737:1 3955:1 6304:1
+1 1299:1 3366:1 3957:1 6463:1
-1 886:1 3843:1 3963:1 4819:1
-1 96:1 2977:1 3963:1 5435:1
+1 897:1 3120:1 3965:1 5435:1
-1 829:1 1475:1 3963:1 6304:1
-1 537:1 3571:1 3957:1 6240:1
-1 463:1 1454:1 3963:1 5309:1
-1 561:1 3362:1 3955:1 5425:1
-1 626:1 2599:1 3963:1 5435:1
+1 829:1 2346:1 3965:1 4091:1
+1 559:1 1956:1 3973:1 6242:1
+1 434:1 2765:1 3942:1 4103:1
+1 577:1 3571:1 3957:1 4486:1
-1 96:1 2749:1 3963:1 6056:1
+1 1097:1 3730:1 3955:1 4829:1
-1 461:1 3262:1 3955:1 5307:1
+1 897:1 1755:1 3965:1 4601:1
+1 1109:1 3588:1 3956:1 5760:1
-1 182:1 2727:1 3942:1 6520:1
-1 918:1 1807:1 3938:1 5548:1
-1 537:1 1611:1 3975:1 5219:1
-1 443:1 2386:1 3956:1 6097:1
-1 886:1 3432:1 3963:1 6135:1
-1 31:1 2998:1 3965:1 5143:1
-1 96:1 2977:1 3963:1 4826:1
+1 47:1 3050:1 3942:1 6438:1
-1 48:1 3202:1 3931:1 5997:1
-1 561:1 3571:1 3957:1 4801:1
-1 491:1 2227:1 3963:1 4030:1
-1 96:1 2977:1 3963:1 5558:1
-1 203:1 3839:1 3963:1 4753:1
+1 561:1 2177:1 3965:1 5435:1
+1 155:1 1822:1 3965:1 4819:1
+1 874:1 3652:1 3934:1 4829:1
-1 199:1 3613:1 3963:1 6639:1
-1 1085:1 2927:1 3957:1 5435:1
+1 1105:1 2634:1 3969:1 6639:1
-1 848:1 2158:1 3957:1 4812:1
+1 1091:1 3829:1 3973:1 6520:1
-1 19:1 3450:1 3963:1 6304:1
-1 484:1 2299:1 3963:1 4747:1
-1 1326:1 2831:1 3963:1 5378:1
-1 757:1 1453:1 3983:1 4611:1
-1 32:1 3137:1 3963:1 6304:1
+1 803:1 3571:1 3957:1 4486:1
+1 1348:1 3450:1 3957:1 5878:1
-1 1125:1 1770:1 3957:1 4511:1
+1 1252:1 3148:1 3935:1 4195:1
+1 1252:1 3922:1 3955:1 5845:1
+1 1248:1 1453:1 3957:1 4174:1
-1 246:1 2450:1 3963:1 4836:1
-1 892:1 2515:1 3963:1 5493:1
-1 237:1 2101:1 3983:1 4075:1
+1 1387:1 1609:1 3942:1 4913:1
-1 104:1 3738:1 3963:1 5527:1
+1 561:1 2602:1 3957:1 5658:1
+1 1047:1 1475:1 3957:1 5915:1
-1 1056:1 3858:1 3963:1 4550:1
-1 96:1 2260:1 3963:1 4285:1
-1 554:1 1684:1 3963:1 6034:1
+1 96:1 3070:1 3957:1 4358:1
-1 600:1 3450:1 3963:1 4322:1
-1 598:1 2283:1 3963:1 5509:1
-1 1259:1 3383:1 3957:1 4002:1
+1 702:1 2908:1 3942:1 5831:1
-1 96:1 3791:1 3957:1 4368:1
-1 222:1 2243:1 3963:1 6624:1
-1 696:1 3679:1 3965:1 4921:1
-1 1219:1 2716:1 3932:1 4103:1
+1 702:1 2909:1 3957:1 4322:1
+1 104:1 3607:1 3935:1 6504:1
-1 537:1 3838:1 3969:1 4047:1
-1 528:1 3301:1 3963:1 5594:1
-1 561:1 3299:1 3941:1 5637:1
-1 848:1 2727:1 3957:1 4644:1
-1 1316:1 3444:1 3963:1 5845:1
+1 959:1 1949:1 3957:1 5677:1
+1 2:1 1500:1 3957:1 4929:1
-1 1259:1 1857:1 3957:1 5460:1
+1 772:1 2927:1 3941:1 5268:1
-1 483:1 3495:1 3963:1 4347:1
+1 531:1 3450:1 3983:1 4235:1
+1 897:1 1459:1 3977:1 4554:1
+1 1241:1 2792:1 3955:1 6639:1
+1 1378:1 2076:1 3957:1 5315:1
-1 361:1 2892:1 3963:1 6247:1
+1 452:1 2425:1 3962:1 6639:1
+1 508:1 1442:1 3957:1 5236:1
+1 410:1 3750:1 3953:1 5293:1
-1 96:1 1438:1 3957:1 5831:1
+1 848:1 2386:1 3955:1 5915:1
+1 657:1 1737:1 3965:1 5103:1
+1 702:1 2767:1 3955:1 5275:1
+1 260:1 3053:1 3955:1 5589:1
+1 897:1 1983:1 3965:1 5150:1
-1 886:1 2318:1 3983:1 5760:1
-1 4:1 2548:1 3957:1 4913:1
-1 1252:1 1440:1 3963:1 6374:1
-1 702:1 1612:1 3955:1 5416:1
+1 905:1 3127:1 3955:1 5275:1
-1 237:1 3675:1 3983:1 4332:1
+1 386:1 2483:1 3957:1 4650:1
-1 246:1 3263:1 3963:1 5435:1
-1 773:1 2425:1 3963:1 5497:1
-1 435:1 2566:1 3965:1 5770:1
-1 561:1 2897:1 3963:1 6345:1
+1 1237:1 2977:1 3975:1 4844:1
-1 598:1 3382:1 3963:1 4486:1
-1 772:1 2930:1 3963:1 4979:1
-1 303:1 3921:1 3963:1 5390:1
-1 741:1 2626:1 3963:1 5189:1
-1 1352:1 2442:1 3963:1 4312:1
+1 206:1 3285:1 3950:1 5480:1
-1 803:1 1475:1 3963:1 4021:1
-1 311:1 2791:1 3963:1 6062:1
-1 1377:1 3271:1 3948:1 5744:1
+1 1267:1 3257:1 3957:1 5281:1
+1 1127:1 2138:1 3959:1 5462:1
-1 831:1 3846:1 3965:1 4720:1
-1 320:1 2856:1 3957:1 4345:1
-1 1091:1 1523:1 3941:1 6135:1
-1 561:1 1770:1 3957:1 4812:1
+1 1331:1 2602:1 3941:1 5763:1
+1 96:1 2254:1 3955:1 5113:1
-1 554:1 1819:1 3963:1 6473:1
+1 89:1 1863:1 3957:1 5679:1
-1 717:1 1770:1 3957:1 5777:1
-1 812:1 2880:1 3963:1 6321:1
-1 861:1 2577:1 3963:1 4642:1
-1 598:1 3382:1 3963:1 4312:1
-1 490:1 1422:1 3963:1 6171:1
-1 96:1 2919:1 3963:1 5547:1
+1 408:1 2619:1 3957:1 5915:1
-1 886:1 3362:1 3955:1 5425:1
-1 939:1 3082:1 3963:1 5848:1
-1 877:1 2055:1 3963:1 4905:1
-1 1210:1 3403:1 3963:1 5893:1
-1 1005:1 2167:1 3955:1 5915:1
-1 8:1 2566:1 3965:1 6160:1
-1 96:1 2346:1 3957:1 4967:1
-1 1264:1 2812:1 3983:1 4326:1
+1 146:1 3592:1 3965:1 5432:1
-1 1148:1 2515:1 3963:1 5488:1
-1 896:1 3127:1 3965:1 5435:1
-1 341:1 2860:1 3963:1 5485:1
-1 341:1 3084:1 3963:1 4486:1
-1 811:1 3217:1 3955:1 5037:1
+1 811:1 1615:1 3942:1 6438:1
-1 803:1 1475:1 3963:1 6171:1
-1 38:1 2048:1 3963:1 5501:1
-1 702:1 2971:1 3955:1 4976:1
+1 452:1 2530:1 3956:1 6040:1
-1 201:1 3084:1 3963:1 6623:1
+1 829:1 2843:1 3965:1 6018:1
-1 96:1 2579:1 3963:1 5046:1
+1 498:1 2424:1 3965:1 6122:1
+1 494:1 3838:1 3942:1 5657:1
+1 1071:1 2474:1 3942:1 5595:1
+1 617:1 1722:1 3959:1 6520:1
-1 96:1 1725:1 3955:1 5907:1
-1 600:1 2326:1 3963:1 4084:1
-1 857:1 3345:1 3957:1 4675:1
-1 1353:1 2951:1 3963:1 4048:1
-1 959:1 1949:1 3963:1 6054:1
+1 799:1 2167:1 3969:1 5715:1
-1 96:1 1475:1 3963:1 4924:1
-1 1318:1 3217:1 3963:1 5090:1
+1 274:1 2129:1 3957:1 5100:1
-1 1125:1 1770:1 3963:1 5777:1
+1 96:1 2728:1 3955:1 6097:1
+1 897:1 2716:1 3957:1 4208:1
-1 1370:1 2678:1 3957:1 5133:1
-1 1091:1 2602:1 3957:1 6596:1
-1 703:1 2876:1 3942:1 4985:1
+1 616:1 3745:1 3985:1 5589:1
-1 1273:1 3371:1 3965:1 5060:1
+1 541:1 3765:1 3983:1 6184:1
-1 564:1 2227:1 3957:1 4367:1
-1 96:1 3293:1 3957:1 4317:1
+1 7:1 2402:1 3957:1 4074:1
-1 146:1 3450:1 3963:1 5069:1
+1 148:1 2181:1 3957:1 5100:1
+1 40:1 3186:1 3955:1 5146:1
-1 99:1 3070:1 3963:1 5832:1
-1 847:1 3137:1 3955:1 5684:1
-1 157:1 1617:1 3963:1 4775:1
-1 96:1 2231:1 3963:1 4528:1
-1 131:1 3172:1 3955:1 5390:1
-1 939:1 1925:1 3955:1 4513:1
-1 561:1 1475:1 3963:1 5435:1
-1 1005:1 2727:1 3955:1 5915:1
-1 561:1 2727:1 3957:1 5915:1
-1 598:1 2543:1 3955:1 4922:1
-1 859:1 2959:1 3963:1 6101:1
-1 469:1 1890:1 3948:1 4709:1
+1 894:1 3450:1 3942:1 6171:1
-1 7:1 3254:1 3956:1 5548:1
-1 848:1 2386:1 3957:1 5202:1
-1 1117:1 3345:1 3957:1 5219:1
-1 897:1 2687:1 3963:1 4610:1
+1 345:1 2214:1 3957:1 5896:1
-1 323:1 2178:1 3963:1 4801:1
+1 968:1 3070:1 3957:1 5503:1
-1 1085:1 2699:1 3942:1 4844:1
-1 120:1 3825:1 3963:1 6304:1
+1 1178:1 1995:1 3942:1 5361:1
-1 327:1 1475:1 3963:1 4838:1
+1 40:1 3374:1 3957:1 5228:1
+1 1241:1 2328:1 3955:1 5526:1
+1 984:1 1929:1 3957:1 4898:1
-1 140:1 2756:1 3963:1 5620:1
-1 886:1 3825:1 3955:1 5141:1
-1 1005:1 2727:1 3957:1 6639:1
-1 96:1 3299:1 3955:1 5148:1
-1 702:1 2977:1 3963:1 6438:1
-1 345:1 1770:1 3942:1 4486:1
-1 702:1 3683:1 3965:1 4341:1
-1 96:1 3115:1 3957:1 5215:1
+1 1252:1 1508:1 3959:1 4038:1
-1 812:1 2728:1 3963:1 4956:1
-1 1259:1 1962:1 3940:1 6629:1
+1 1197:1 3391:1 3950:1 6023:1
+1 939:1 2819:1 3955:1 4466:1
+1 126:1 2630:1 3983:1 4221:1
+1 1363:1 2280:1 3983:1 5831:1
+1 561:1 1594:1 3965:1 4819:1
-1 96:1 2587:1 3965:1 5653:1
+1 375:1 3726:1 3956:1 5098:1
-1 642:1 3817:1 3963:1 4200:1
-1 1268:1 2463:1 3959:1 6091:1
+1 225:1 3683:1 3983:1 6394:1
-1 959:1 3603:1 3963:1 4486:1
-1 96:1 2032:1 3957:1 5190:1
+1 452:1 3614:1 3956:1 5751:1
-1 833:1 3340:1 3957:1 4054:1
+1 601:1 2727:1 3941:1 6041:1
-1 1164:1 1475:1 3963:1 6097:1
+1 897:1 3898:1 3957:1 5329:1
-1 153:1 3161:1 3955:1 4829:1
+1 548:1 3748:1 3955:1 5161:1
+1 491:1 2705:1 3957:1 6006:1
